"Start","Stop","Length","Frame"
72359026,72359427,402,1
72361603,72362226,624,1
72363592,72364074,483,1
72369310,72369744,435,1
72379816,72380247,432,1
72390451,72390972,522,1
72396913,72397242,330,1
72443737,72444102,366,1
72448366,72448674,309,1
72448891,72449490,600,1
72451024,72451422,399,1
72471490,72471867,378,1
72478111,72478491,381,1
72501589,72501933,345,1
72517471,72517824,354,1
72529717,72530037,321,1
72530920,72531321,402,1
72540013,72540387,375,1
72562156,72562494,339,1
72680542,72680883,342,1
72718546,72718923,378,1
72743635,72744000,366,1
72759970,72760347,378,1
72765619,72766002,384,1
72812530,72812892,363,1
72816847,72817158,312,1
72825319,72825798,480,1
72900514,72900819,306,1
73046059,73046463,405,1
73068019,73068384,366,1
73124341,73124670,330,1
73169893,73170327,435,1
73173418,73174059,642,1
73196194,73196541,348,1
73198804,73199112,309,1
73292053,73292373,321,1
73376443,73376805,363,1
73400977,73401282,306,1
73412050,73412487,438,1
73432603,73432923,321,1
73460299,73460607,309,1
73461607,73462077,471,1
73478509,73478823,315,1
73479367,73479996,630,1
73511830,73512159,330,1
73524943,73525257,315,1
73547614,73547937,324,1
73568746,73569657,912,1
73579681,73579989,309,1
73593055,73593372,318,1
73595737,73596114,378,1
73630996,73631415,420,1
73654999,73655379,381,1
73679848,73680204,357,1
73690903,73691418,516,1
73701562,73701894,333,1
73769980,73770309,330,1
73772875,73773321,447,1
73800325,73800720,396,1
73872826,73873143,318,1
73929643,73929987,345,1
73959760,73960074,315,1
73964602,73965003,402,1
73965520,73965876,357,1
73967575,73967886,312,1
73969132,73969899,768,1
73978669,73979046,378,1
73986151,73986495,345,1
73994272,73994997,726,1
74015662,74016018,357,1
74032183,74032569,387,1
74047024,74047884,861,1
74048140,74048541,402,1
74066278,74066619,342,1
74070571,74071071,501,1
74078923,74079291,369,1
74088784,74089254,471,1
74198383,74198787,405,1
74211217,74211573,357,1
74222695,74223045,351,1
74252035,74252367,333,1
74252959,74253333,375,1
74263681,74263998,318,1
74269633,74270208,576,1
74276401,74276754,354,1
74278276,74278785,510,1
74283487,74283882,396,1
74286172,74286771,600,1
74339020,74339331,312,1
74352211,74352519,309,1
74384053,74384385,333,1
74397334,74397651,318,1
74421097,74421447,351,1
74482057,74482551,495,1
74489728,74490081,354,1
74499748,74500290,543,1
74535697,74536026,330,1
74569291,74569599,309,1
74603698,74604090,393,1
74661757,74662089,333,1
74715655,74715999,345,1
74753602,74753937,336,1
74786623,74786937,315,1
74839975,74840328,354,1
74850583,74850903,321,1
74966782,74967150,369,1
74985595,74985906,312,1
74997253,74997594,342,1
75004366,75004701,336,1
75075115,75075474,360,1
75128260,75128607,348,1
75174454,75174807,354,1
75175696,75176007,312,1
75181534,75181845,312,1
75208276,75208683,408,1
75257716,75258063,348,1
75269725,75270069,345,1
75270367,75270675,309,1
75294598,75294924,327,1
75304687,75305001,315,1
75348703,75349077,375,1
75367009,75367377,369,1
75380884,75381252,369,1
75434074,75434409,336,1
75440479,75440847,369,1
75510682,75511107,426,1
75511720,75512052,333,1
75515377,75515823,447,1
75528652,75528963,312,1
75560188,75560487,300,1
75624262,75624579,318,1
75727975,75728283,309,1
75785002,75785340,339,1
75798058,75798438,381,1
75800389,75800742,354,1
75869377,75869718,342,1
75892483,75892782,300,1
75924253,75924564,312,1
75937096,75937500,405,1
75952093,75952602,510,1
75969016,75969333,318,1
75988282,75988608,327,1
75998059,75998394,336,1
75999469,75999780,312,1
76014865,76015302,438,1
76067314,76067757,444,1
76113334,76113642,309,1
76189507,76189875,369,1
76190350,76190688,339,1
76254007,76254390,384,1
76284073,76284438,366,1
76332886,76333206,321,1
76367629,76367997,369,1
76375888,76376613,726,1
76411483,76411797,315,1
76441726,76442196,471,1
76464778,76465158,381,1
76626847,76627167,321,1
76675249,76675599,351,1
76697806,76698120,315,1
76700716,76701018,303,1
76703341,76703682,342,1
76826167,76826532,366,1
76832395,76832781,387,1
76887619,76887960,342,1
76898233,76898646,414,1
76926721,76927029,309,1
76928167,76928553,387,1
76967185,76967502,318,1
77070634,77070999,366,1
77096044,77096358,315,1
77099314,77099922,609,1
77119291,77119596,306,1
77121565,77121912,348,1
77210938,77211270,333,1
77266156,77266635,480,1
77267800,77268195,396,1
77295856,77296251,396,1
77333095,77333955,861,1
77448406,77448828,423,1
77536471,77536773,303,1
77555692,77556039,348,1
77626366,77626692,327,1
77677195,77677506,312,1
77849227,77849589,363,1
77883451,77883810,360,1
77902891,77903217,327,1
77996776,77997078,303,1
78025222,78025578,357,1
78078577,78078897,321,1
78101116,78101445,330,1
78101800,78102174,375,1
78102709,78103023,315,1
78139777,78140181,405,1
78204925,78205389,465,1
78211432,78211746,315,1
78219493,78219879,387,1
78253459,78253932,474,1
78254773,78255648,876,1
78267364,78267714,351,1
78269503,78269853,351,1
78295867,78296343,477,1
78306211,78306558,348,1
78317293,78317781,489,1
78325315,78325653,339,1
78424450,78424761,312,1
78436057,78436368,312,1
78439504,78440340,837,1
78446059,78446442,384,1
78482209,78482526,318,1
78567298,78567657,360,1
78574375,78574761,387,1
78615529,78615903,375,1
78666670,78667029,360,1
78723823,78724320,498,1
78733531,78733857,327,1
78754243,78754548,306,1
78763561,78763866,306,1
78882994,78883350,357,1
79020244,79020624,381,1
79029640,79029972,333,1
79307512,79307865,354,1
79422106,79422426,321,1
79488019,79488435,417,1
79567948,79568367,420,1
79570312,79570614,303,1
79663372,79663782,411,1
79683085,79683423,339,1
79692970,79693341,372,1
79738597,79738899,303,1
79834822,79835151,330,1
79835395,79835808,414,1
79879132,79879635,504,1
79902355,79902861,507,1
79915690,79916064,375,1
79945195,79945494,300,1
79947472,79947771,300,1
79986184,79986498,315,1
80039503,80039811,309,1
80160433,80160753,321,1
80241151,80241639,489,1
80311738,80312076,339,1
80339446,80339802,357,1
80344291,80344683,393,1
80366974,80367273,300,1
80444965,80445264,300,1
80493139,80493483,345,1
80529403,80529717,315,1
80582167,80582472,306,1
80766868,80767266,399,1
80793175,80793549,375,1
80928214,80928537,324,1
81107650,81107961,312,1
81257500,81257802,303,1
81281242,81281568,327,1
81313810,81314163,354,1
81323557,81323856,300,1
81354559,81355152,594,1
81376084,81376422,339,1
81396307,81396666,360,1
81474538,81474891,354,1
81486148,81486534,387,1
81557938,81558246,309,1
81604408,81604716,309,1
81795175,81795504,330,1
81801430,81801948,519,1
81854527,81854991,465,1
81858367,81858714,348,1
81860980,81861348,369,1
81903052,81903618,567,1
81905053,81905697,645,1
81987481,81987783,303,1
82002814,82003176,363,1
82004074,82004517,444,1
82028821,82029147,327,1
82077625,82078518,894,1
82150867,82151223,357,1
82218235,82218543,309,1
82252162,82252491,330,1
82263475,82263789,315,1
82303777,82304097,321,1
82305316,82305750,435,1
82328656,82328964,309,1
82331704,82332129,426,1
82350505,82350846,342,1
82477771,82478073,303,1
82542763,82543098,336,1
82546999,82547316,318,1
82580821,82581222,402,1
82605856,82606260,405,1
82608409,82608975,567,1
82641151,82641528,378,1
82645327,82645776,450,1
82676989,82677354,366,1
82679488,82679853,366,1
82762513,82762881,369,1
82789195,82789548,354,1
82791061,82791447,387,1
82793302,82794048,747,1
82794127,82795074,948,1
82816432,82816911,480,1
82828870,82829271,402,1
82829359,82829772,414,1
82869559,82869897,339,1
82870186,82870536,351,1
82873657,82874073,417,1
82877611,82877925,315,1
82890382,82890954,573,1
82898710,82899030,321,1
82927057,82927515,459,1
82950916,82951227,312,1
82963975,82964505,531,1
82985248,82985739,492,1
83032384,83032722,339,1
83094028,83094498,471,1
83099713,83100039,327,1
83136775,83137080,306,1
83363065,83363382,318,1
83412502,83412801,300,1
83452057,83452365,309,1
83460874,83461305,432,1
83480152,83480472,321,1
83491864,83492226,363,1
83569633,83569956,324,1
83697193,83697534,342,1
83799166,83799465,300,1
83849800,83850129,330,1
83854756,83855124,369,1
83945590,83945916,327,1
83979019,83979444,426,1
84057061,84057429,369,1
84080782,84081138,357,1
84089215,84089520,306,1
84097804,84098304,501,1
84225961,84226284,324,1
84286318,84286659,342,1
84325204,84325509,306,1
84372025,84372453,429,1
84431347,84431754,408,1
84525583,84525927,345,1
84538159,84538479,321,1
84540223,84540537,315,1
84548056,84548361,306,1
84556846,84557163,318,1
84593011,84593328,318,1
84654130,84655158,1029,1
84661654,84661962,309,1
84705136,84705474,339,1
84707182,84707511,330,1
84758731,84759063,333,1
84796378,84796845,468,1
84859432,84859983,552,1
84984727,84985074,348,1
85101043,85101429,387,1
85129375,85129674,300,1
85153546,85153896,351,1
85206820,85207527,708,1
85407844,85408149,306,1
85467109,85467486,378,1
85486141,85486449,309,1
85564279,85564671,393,1
85585708,85586049,342,1
85782796,85783170,375,1
85927336,85927662,327,1
85966849,85967244,396,1
86065057,86065377,321,1
86193034,86193333,300,1
86196259,86196828,570,1
86381389,86381688,300,1
86735347,86735658,312,1
86862907,86863206,300,1
86883637,86883984,348,1
86958700,86959062,363,1
87001711,87002013,303,1
87165967,87166353,387,1
87197452,87197802,351,1
87257134,87257493,360,1
87405289,87405588,300,1
87406111,87406431,321,1
87514528,87514866,339,1
87515644,87516006,363,1
87545812,87546204,393,1
87760687,87761124,438,1
87781387,87781698,312,1
87808891,87809238,348,1
87858097,87858714,618,1
87896350,87896652,303,1
87920752,87921096,345,1
87964390,87964698,309,1
87986959,87987270,312,1
88052431,88052841,411,1
88077889,88078236,348,1
88140418,88140723,306,1
88173577,88174122,546,1
88289158,88289484,327,1
88362520,88362855,336,1
88377469,88377885,417,1
88508251,88508679,429,1
88513012,88513449,438,1
88520107,88520445,339,1
88563322,88563846,525,1
88580164,88580466,303,1
88587484,88587798,315,1
88613050,88613349,300,1
88613920,88614246,327,1
88616818,88617138,321,1
88619983,88620285,303,1
88692973,88693299,327,1
88796278,88796736,459,1
88833823,88834194,372,1
88895701,88896057,357,1
88919158,88919559,402,1
88944298,88944627,330,1
88954048,88954557,510,1
88974460,88974771,312,1
88990000,88990353,354,1
89053660,89053983,324,1
89274745,89275287,543,1
89422075,89422551,477,1
89426554,89426904,351,1
89435755,89436093,339,1
89480458,89480763,306,1
89565664,89565963,300,1
89706406,89706768,363,1
89920639,89920977,339,1
89934796,89935209,414,1
90046390,90046722,333,1
90062596,90062922,327,1
90224119,90224418,300,1
90296431,90296787,357,1
90580603,90580932,330,1
90635278,90635652,375,1
90663490,90663798,309,1
90794308,90794625,318,1
90885157,90885489,333,1
90935386,90935781,396,1
90978184,90978519,336,1
90978787,90979146,360,1
90998155,90998505,351,1
91037965,91038345,381,1
91090225,91090602,378,1
91135591,91135899,309,1
91215490,91215798,309,1
91223287,91223595,309,1
91347172,91347483,312,1
91518586,91518915,330,1
91639714,91640031,318,1
91651255,91651593,339,1
91713574,91714038,465,1
91730920,91731264,345,1
91806601,91806912,312,1
91947814,91948362,549,1
91996225,91996620,396,1
92089750,92090052,303,1
92136037,92136465,429,1
92353486,92353791,306,1
92410618,92410968,351,1
92480191,92480511,321,1
92608801,92609139,339,1
92662747,92663082,336,1
92702512,92702841,330,1
92806240,92806569,330,1
92850172,92850504,333,1
92916739,92917296,558,1
93125368,93125691,324,1
93211711,93212094,384,1
93302017,93302334,318,1
93353308,93353607,300,1
93386794,93387099,306,1
93471229,93471633,405,1
93830740,93831048,309,1
93958135,93958461,327,1
94086643,94086963,321,1
94129330,94129722,393,1
94191313,94191621,309,1
94210135,94210515,381,1
94210645,94210968,324,1
94234594,94234905,312,1
94250722,94251036,315,1
94329022,94329435,414,1
94512898,94513203,306,1
94547608,94547970,363,1
94575544,94575846,303,1
94645849,94646154,306,1
94690195,94690554,360,1
94696195,94696506,312,1
94769179,94769547,369,1
94857694,94858218,525,1
94930504,94930806,303,1
95077534,95077875,342,1
95388982,95389377,396,1
95390692,95391054,363,1
95483374,95483721,348,1
95512642,95512956,315,1
95538247,95538630,384,1
95539879,95540187,309,1
95554171,95554473,303,1
95626216,95626548,333,1
95705269,95705607,339,1
95778967,95779329,363,1
95966197,95966514,318,1
95979436,95979741,306,1
96143815,96144189,375,1
96193045,96193482,438,1
96229393,96229698,306,1
96309913,96310269,357,1
96378250,96378555,306,1
96612676,96612984,309,1
96636841,96637242,402,1
96728575,96728928,354,1
96917134,96917532,399,1
96981271,96981642,372,1
97026184,97026549,366,1
97069483,97069785,303,1
97082182,97082520,339,1
97083937,97084278,342,1
97193185,97193508,324,1
97324789,97325310,522,1
97345075,97345728,654,1
97377580,97377933,354,1
97450075,97450431,357,1
97515385,97515696,312,1
97718332,97718742,411,1
97752835,97753143,309,1
97824322,97824633,312,1
97905154,97905471,318,1
97917130,97917453,324,1
97944991,97945293,303,1
97987882,97988193,312,1
98241601,98241921,321,1
98279245,98279703,459,1
98344837,98345172,336,1
98413591,98414082,492,1
98512189,98512509,321,1
98559997,98560419,423,1
98601082,98601462,381,1
98641213,98641542,330,1
98651857,98652165,309,1
99167230,99167619,390,1
99312886,99313257,372,1
99534796,99535185,390,1
99549313,99549741,429,1
99751426,99751743,318,1
99829576,99829899,324,1
100019845,100020147,303,1
100055164,100055511,348,1
100061032,100061379,348,1
100183426,100183755,330,1
100295392,100295712,321,1
100441618,100441956,339,1
100516048,100516371,324,1
100559965,100560312,348,1
100660342,100660785,444,1
100794847,100795167,321,1
100914607,100915659,1053,1
100936414,100936740,327,1
101086741,101087229,489,1
101115820,101116125,306,1
101133121,101133495,375,1
101281957,101282307,351,1
101350429,101350920,492,1
101389849,101390154,306,1
101679391,101679744,354,1
101696386,101696685,300,1
101924806,101925159,354,1
102038983,102039408,426,1
102128377,102128709,333,1
102310465,102310950,486,1
102459832,102460185,354,1
102476974,102477432,459,1
102509764,102510606,843,1
102511399,102511875,477,1
102529363,102529770,408,1
102966958,102967308,351,1
103021033,103021344,312,1
103034581,103034892,312,1
103097377,103097685,309,1
103102396,103102749,354,1
103161172,103161861,690,1
103164475,103164795,321,1
103177549,103177932,384,1
103212541,103213512,972,1
103230001,103230300,300,1
103264693,103264992,300,1
103322209,103322559,351,1
103407037,103407462,426,1
103493722,103494183,462,1
103499896,103500291,396,1
103600072,103600422,351,1
103720096,103720419,324,1
103813936,103814262,327,1
103821175,103821522,348,1
103821745,103822056,312,1
103953919,103954227,309,1
103958905,103959207,303,1
104016877,104017224,348,1
104031763,104032077,315,1
104042032,104042361,330,1
104240290,104240589,300,1
104289778,104290293,516,1
104416462,104416890,429,1
104431408,104431881,474,1
104463889,104464203,315,1
104472244,104472597,354,1
104528965,104529267,303,1
104554780,104555271,492,1
104567410,104567823,414,1
104572231,104572638,408,1
104581501,104581851,351,1
104618809,104619249,441,1
104665669,104666043,375,1
104700373,104700720,348,1
104713933,104714295,363,1
104716882,104717253,372,1
104758303,104758710,408,1
104810488,104811072,585,1
104813482,104813874,393,1
104839249,104839620,372,1
104920195,104920494,300,1
104946181,104946483,303,1
104958649,104958966,318,1
105071830,105072261,432,1
105112207,105112521,315,1
105206104,105206463,360,1
105362380,105363396,1017,1
105376606,105377028,423,1
105400141,105400497,357,1
105401113,105401418,306,1
105431362,105431688,327,1
105473866,105474189,324,1
105690130,105690468,339,1
105817300,105817656,357,1
105837544,105837882,339,1
105872278,105872736,459,1
105901855,105902310,456,1
105919132,105919635,504,1
105920353,105920655,303,1
106038781,106039080,300,1
106088263,106088637,375,1
106106746,106107153,408,1
106112656,106113021,366,1
106144522,106144914,393,1
106149130,106149753,624,1
106153522,106153896,375,1
106165219,106165542,324,1
106170745,106171218,474,1
106254652,106254990,339,1
106260211,106260549,339,1
106348024,106348359,336,1
106353004,106353390,387,1
106420228,106420590,363,1
106448419,106448757,339,1
106474174,106474500,327,1
106476874,106477203,330,1
106477654,106478007,354,1
106487884,106488321,438,1
106527709,106528044,336,1
106552900,106553211,312,1
106562851,106563189,339,1
106572514,106572867,354,1
106575184,106575486,303,1
106585270,106585596,327,1
106591081,106591392,312,1
106607494,106607922,429,1
106632217,106632579,363,1
106678450,106678815,366,1
106696783,106697085,303,1
106756456,106756755,300,1
106760956,106761285,330,1
106798405,106798716,312,1
106809187,106809567,381,1
106829218,106829583,366,1
106890385,106891164,780,1
106977604,106977930,327,1
106996333,106996752,420,1
107045728,107046039,312,1
107071285,107071617,333,1
107104657,107104974,318,1
107108188,107108610,423,1
107116675,107117286,612,1
107125273,107125743,471,1
107143735,107144073,339,1
107158372,107158686,315,1
107179672,107180091,420,1
107205871,107206362,492,1
107207449,107207919,471,1
107241316,107241765,450,1
107247301,107247696,396,1
107252524,107252967,444,1
107263543,107263851,309,1
107269693,107270019,327,1
107270047,107270487,441,1
107300728,107301054,327,1
107304694,107304999,306,1
107328502,107328819,318,1
107335384,107335683,300,1
107341969,107342313,345,1
107348554,107348889,336,1
107349628,107349942,315,1
107383726,107384601,876,1
107391433,107391873,441,1
107393653,107394012,360,1
107435404,107435724,321,1
107468041,107468373,333,1
107475271,107475633,363,1
107480773,107481081,309,1
107535862,107536326,465,1
107560444,107560830,387,1
107565721,107566197,477,1
107582914,107583258,345,1
107617051,107617377,327,1
107636836,107637234,399,1
107640160,107640468,309,1
107673742,107674092,351,1
107698360,107698665,306,1
107727274,107727609,336,1
107740912,107741253,342,1
107744353,107744655,303,1
107749147,107749818,672,1
107751016,107751381,366,1
107766949,107767422,474,1
107780725,107781228,504,1
107785036,107785368,333,1
107789464,107789940,477,1
107805772,107806077,306,1
107811604,107811939,336,1
107822632,107822940,309,1
107863654,107863983,330,1
107881903,107882253,351,1
107894356,107894946,591,1
107896336,107896710,375,1
107903197,107903517,321,1
107914411,107914800,390,1
107922097,107922624,528,1
107931223,107931648,426,1
107934796,107935482,687,1
107950420,107950839,420,1
107987293,107987805,513,1
107997031,107997354,324,1
108016093,108016527,435,1
108029326,108029661,336,1
108030355,108030678,324,1
108040438,108040761,324,1
108047848,108048165,318,1
108051904,108052332,429,1
108068182,108068481,300,1
108070756,108071058,303,1
108076891,108077244,354,1
108086041,108086679,639,1
108134551,108134856,306,1
108141631,108142011,381,1
108189205,108189639,435,1
108196651,108197004,354,1
108235105,108235467,363,1
108304204,108304581,378,1
108307918,108308301,384,1
108377887,108378189,303,1
108379099,108379425,327,1
108464215,108464517,303,1
108666388,108667008,621,1
108796342,108796686,345,1
108806017,108806415,399,1
108871987,108872328,342,1
108911875,108912180,306,1
108950152,108950916,765,1
109012234,109012614,381,1
109043005,109043406,402,1
109055398,109055733,336,1
109107454,109107807,354,1
109113898,109114257,360,1
109190098,109190400,303,1
109234768,109235214,447,1
109287658,109288062,405,1
109316797,109317132,336,1
109337617,109338162,546,1
109382602,109383069,468,1
109385887,109386195,309,1
109395139,109395447,309,1
109418551,109419117,567,1
109423198,109423497,300,1
109458682,109458993,312,1
109539565,109539951,387,1
109595620,109595997,378,1
109640545,109640886,342,1
109660399,109660728,330,1
109675960,109676271,312,1
109681114,109681443,330,1
109720837,109721361,525,1
109785802,109786143,342,1
109799449,109799823,375,1
109860883,109861632,750,1
109869352,109869768,417,1
109887091,109887417,327,1
109894387,109894704,318,1
109937857,109938189,333,1
109942129,109942452,324,1
110036962,110037345,384,1
110040403,110040705,303,1
110101387,110101866,480,1
110108365,110108688,324,1
110115724,110116029,306,1
110214490,110214867,378,1
110253613,110253933,321,1
110266000,110266335,336,1
110297266,110297616,351,1
110326009,110326365,357,1
110343001,110343420,420,1
110344183,110344770,588,1
110355205,110355531,327,1
110407258,110407560,303,1
110408020,110408376,357,1
110421178,110421486,309,1
110463001,110463378,378,1
110475892,110476269,378,1
110531674,110532177,504,1
110534059,110534430,372,1
110556145,110556762,618,1
110561329,110561664,336,1
110587873,110588412,540,1
110603287,110603592,306,1
110610964,110611419,456,1
110615695,110616060,366,1
110624662,110625153,492,1
110634352,110634831,480,1
110640958,110641380,423,1
110658055,110658489,435,1
110683423,110683725,303,1
110691253,110691594,342,1
110716348,110716680,333,1
110746150,110746449,300,1
110753383,110753742,360,1
110764027,110764431,405,1
110805919,110806227,309,1
110944090,110944623,534,1
111006058,111006804,747,1
111013003,111013344,342,1
111014185,111014811,627,1
111038491,111038934,444,1
111039943,111040260,318,1
111136345,111136752,408,1
111144142,111144462,321,1
111186013,111186342,330,1
111193753,111194055,303,1
111203434,111203775,342,1
111213499,111213984,486,1
111216475,111216798,324,1
111220648,111220983,336,1
111221122,111221487,366,1
111243148,111243570,423,1
111263653,111263967,315,1
111266305,111266733,429,1
111267184,111267495,312,1
111270388,111270810,423,1
111334477,111334803,327,1
111354319,111354735,417,1
111385153,111385545,393,1
111590368,111590781,414,1
111602791,111603096,306,1
111606100,111606408,309,1
111630127,111630492,366,1
111640882,111641187,306,1
111650863,111651210,348,1
111654733,111655032,300,1
111655354,111655704,351,1
111694810,111695136,327,1
111734065,111734373,309,1
111753655,111754050,396,1
111782272,111782613,342,1
111789388,111789720,333,1
111814507,111814812,306,1
111821008,111821394,387,1
111868657,111868959,303,1
111878455,111878841,387,1
111889687,111889995,309,1
111895432,111895914,483,1
111909889,111910281,393,1
111941266,111941889,624,1
111946291,111946671,381,1
111958282,111958773,492,1
111973705,111974148,444,1
111989419,111989730,312,1
112049248,112049574,327,1
112115260,112115616,357,1
112158112,112158447,336,1
112171456,112171815,360,1
112240678,112240983,306,1
112301011,112301424,414,1
112330033,112330458,426,1
112404913,112405302,390,1
112452448,112452867,420,1
112491256,112491618,363,1
112501582,112501905,324,1
112510822,112511133,312,1
112543066,112543629,564,1
112605097,112605456,360,1
112724251,112724559,309,1
112757851,112758255,405,1
112763515,112764012,498,1
112816546,112816938,393,1
112831603,112831908,306,1
112837999,112838418,420,1
112847557,112848087,531,1
112881064,112881369,306,1
112988842,112989240,399,1
113135395,113135700,306,1
113168293,113168811,519,1
113173165,113173500,336,1
113217358,113217756,399,1
113302147,113302467,321,1
113324593,113325012,420,1
113329105,113329410,306,1
113404684,113405220,537,1
113432791,113433174,384,1
113580556,113580861,306,1
113607154,113607477,324,1
113664535,113664837,303,1
113700922,113701236,315,1
113716360,113716902,543,1
113752150,113752530,381,1
113837191,113837526,336,1
113855551,113855928,378,1
113968465,113968803,339,1
114092386,114092694,309,1
114107695,114108054,360,1
114114745,114115053,309,1
114124141,114124503,363,1
114167665,114168003,339,1
114203929,114204285,357,1
114405460,114405762,303,1
114590374,114590766,393,1
114744730,114745128,399,1
114828163,114828471,309,1
114849745,114850353,609,1
115031272,115031607,336,1
115304008,115304343,336,1
115374316,115374798,483,1
115413913,115414884,972,1
115422325,115422870,546,1
115443685,115444026,342,1
115491841,115492140,300,1
115654516,115654899,384,1
115737949,115738380,432,1
115757563,115757916,354,1
115788733,115789170,438,1
115841860,115842225,366,1
115873864,115874442,579,1
116100532,116100906,375,1
116210008,116210793,786,1
116214685,116215056,372,1
116250859,116251233,375,1
116304487,116304879,393,1
116344126,116344578,453,1
116365117,116365566,450,1
116451655,116452131,477,1
116462755,116463069,315,1
116498350,116498802,453,1
116701552,116701875,324,1
116709673,116709981,309,1
116710096,116710395,300,1
116747125,116747454,330,1
116791840,116792307,468,1
116828779,116829144,366,1
117045574,117045912,339,1
117072730,117073032,303,1
117155359,117155664,306,1
117164713,117165819,1107,1
117193618,117193944,327,1
117218974,117219309,336,1
117238540,117239049,510,1
117257623,117258045,423,1
117333922,117334467,546,1
117487732,117488034,303,1
117610870,117611277,408,1
117813052,117813369,318,1
117860335,117860727,393,1
118022383,118022730,348,1
118051783,118052178,396,1
118087624,118088040,417,1
118392157,118392540,384,1
118431928,118432278,351,1
118667509,118667811,303,1
118780885,118781217,333,1
118855204,118855725,522,1
119065771,119066112,342,1
119121352,119121696,345,1
119125711,119126061,351,1
119147680,119148120,441,1
119179327,119179767,441,1
119198470,119198781,312,1
119254789,119255463,675,1
119264071,119264382,312,1
119308495,119308839,345,1
119354428,119354850,423,1
119371015,119371461,447,1
119372017,119372427,411,1
119477272,119477604,333,1
119504275,119504646,372,1
119643856,119644332,477,1
119645866,119646165,300,1
119682181,119682513,333,1
119760583,119760882,300,1
119872216,119872767,552,1
119969311,119969757,447,1
119993779,119994765,987,1
120083098,120083409,312,1
120138235,120138546,312,1
120246055,120246381,327,1
120253621,120254073,453,1
120400249,120400575,327,1
120453163,120453465,303,1
120670594,120670908,315,1
120672484,120672804,321,1
120695617,120695979,363,1
120753139,120753579,441,1
42281,42607,327,2
78845,79150,306,2
151571,151921,351,2
287951,288289,339,2
324998,325297,300,2
459083,459436,354,2
504437,504874,438,2
528464,528823,360,2
552563,552904,342,2
582653,582982,330,2
758990,759298,309,2
789473,789880,408,2
798032,798334,303,2
799466,799870,405,2
801959,802312,354,2
811592,811906,315,2
813770,814081,312,2
814613,815353,741,2
824264,824572,309,2
850172,850471,300,2
926378,926722,345,2
975773,976129,357,2
977849,978220,372,2
1008383,1008697,315,2
1144364,1144696,333,2
1159619,1159999,381,2
1230023,1230322,300,2
1251554,1251877,324,2
1324301,1324669,369,2
1335245,1335586,342,2
1399637,1399978,342,2
1437332,1437646,315,2
1633304,1633615,312,2
1639199,1639555,357,2
1668206,1668517,312,2
1676597,1676914,318,2
1714439,1714849,411,2
1736366,1736689,324,2
1760918,1761217,300,2
1798496,1799053,558,2
1873805,1874200,396,2
1996214,1996513,300,2
2047187,2047492,306,2
2091452,2091787,336,2
2152457,2152846,390,2
2277755,2278072,318,2
2352329,2352652,324,2
2411063,2411596,534,2
2465393,2465818,426,2
2501132,2501566,435,2
2973053,2973355,303,2
2993606,2993947,342,2
3051227,3051655,429,2
3055103,3055444,342,2
3067856,3068167,312,2
3132455,3132826,372,2
3155594,3155953,360,2
3160736,3161059,324,2
3184439,3184768,330,2
3285026,3285436,411,2
3296399,3296761,363,2
3309737,3310090,354,2
3504218,3504535,318,2
3505409,3505765,357,2
3558683,3559003,321,2
3571907,3572254,348,2
3708302,3708601,300,2
3738869,3739180,312,2
3753044,3753418,375,2
3763412,3763738,327,2
3769343,3769645,303,2
3780659,3780991,333,2
3789269,3789721,453,2
3836909,3837244,336,2
3920006,3920344,339,2
3947864,3948196,333,2
4051550,4051963,414,2
4095791,4096123,333,2
4129466,4129912,447,2
4206167,4206496,330,2
4251506,4251811,306,2
4289606,4290010,405,2
4329755,4330117,363,2
4362809,4363189,381,2
4489016,4489327,312,2
4519700,4520005,306,2
4631303,4631656,354,2
4672295,4672675,381,2
4693802,4694155,354,2
4706615,4706914,300,2
4714079,4714438,360,2
4728494,4728811,318,2
4855229,4855618,390,2
5030045,5030359,315,2
5032283,5032606,324,2
5096150,5096488,339,2
5141969,5142316,348,2
5166725,5167036,312,2
5285270,5285581,312,2
5411765,5412121,357,2
5442140,5442460,321,2
5504438,5504764,327,2
5513543,5513950,408,2
5565749,5566192,444,2
5808551,5808865,315,2
6063233,6063550,318,2
6095906,6096373,468,2
6293417,6293719,303,2
6365561,6365866,306,2
6466946,6467251,306,2
6604742,6605089,348,2
6651641,6651946,306,2
6660416,6660733,318,2
6701570,6701908,339,2
6709724,6710023,300,2
6820004,6820429,426,2
6871859,6872158,300,2
6991673,6992041,369,2
7007294,7007827,534,2
7069988,7070569,582,2
7157111,7157416,306,2
7215851,7216177,327,2
7245677,7245988,312,2
7258613,7259443,831,2
7324841,7325263,423,2
7388846,7389199,354,2
7410812,7411120,309,2
7439621,7439977,357,2
7514522,7514902,381,2
7568342,7568656,315,2
7663415,7663843,429,2
7665650,7665961,312,2
7670792,7671130,339,2
7746305,7746619,315,2
7838849,7839148,300,2
7885592,7885945,354,2
7896095,7896478,384,2
7902935,7903243,309,2
7922075,7922389,315,2
7930274,7930588,315,2
7964087,7964455,369,2
8022101,8022523,423,2
8083250,8083612,363,2
8083799,8084134,336,2
8232506,8232844,339,2
8393348,8393827,480,2
8476088,8476387,300,2
8532866,8533219,354,2
8623052,8623573,522,2
8660135,8660530,396,2
8943065,8943382,318,2
8990612,8990947,336,2
9025124,9025423,300,2
9103346,9103660,315,2
